InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536544,22380,TOY TIDY SPACEBOY  ,1,12/1/2010 14:32,4.21,,United Kingdom
536544,22383,LUNCH BAG SUKI  DESIGN ,1,12/1/2010 14:32,4.21,,United Kingdom
536544,22384,LUNCH BAG PINK POLKADOT,2,12/1/2010 14:32,4.21,,United Kingdom
536544,22394,PAPERWEIGHT KINGS CHOICE ,1,12/1/2010 14:32,5.06,,United Kingdom
536544,22396,MAGNETS PACK OF 4 RETRO PHOTO,1,12/1/2010 14:32,2.51,,United Kingdom
536544,22418,10 COLOUR SPACEBOY PEN,1,12/1/2010 14:32,1.66,,United Kingdom
536544,22419,LIPSTICK PEN RED,4,12/1/2010 14:32,0.85,,United Kingdom
536544,22422,TOOTHPASTE TUBE PEN,2,12/1/2010 14:32,1.28,,United Kingdom
536544,22423,REGENCY CAKESTAND 3 TIER,40,12/1/2010 14:32,12.72,,United Kingdom
536544,22430,ENAMEL WATERING CAN CREAM,1,12/1/2010 14:32,10.17,,United Kingdom
536544,22432,WATERING CAN PINK BUNNY,1,12/1/2010 14:32,4.21,,United Kingdom
536544,22437,SET OF 9 BLACK SKULL BALLOONS,1,12/1/2010 14:32,1.66,,United Kingdom
536544,22444,GROW YOUR OWN PLANT IN A CAN ,1,12/1/2010 14:32,2.51,,United Kingdom
536544,22451,SILK PURSE BABUSHKA RED,2,12/1/2010 14:32,6.77,,United Kingdom
536544,22457,NATURAL SLATE HEART CHALKBOARD ,6,12/1/2010 14:32,5.91,,United Kingdom
536544,22469,HEART OF WICKER SMALL,8,12/1/2010 14:32,3.36,,United Kingdom
536544,22470,HEART OF WICKER LARGE,1,12/1/2010 14:32,5.91,,United Kingdom
536544,22471,TV DINNER TRAY AIR HOSTESS ,1,12/1/2010 14:32,11.02,,United Kingdom
536544,22476,EMPIRE UNION JACK TV DINNER TRAY,1,12/1/2010 14:32,11.02,,United Kingdom
536544,22477,WATERING CAN GARDEN MARKER,2,12/1/2010 14:32,2.51,,United Kingdom
536544,22478,BIRDHOUSE GARDEN MARKER ,1,12/1/2010 14:32,2.51,,United Kingdom
536544,22479,DAISY GARDEN MARKER,1,12/1/2010 14:32,2.51,,United Kingdom
536544,22487,WHITE WOOD GARDEN PLANT LADDER,1,12/1/2010 14:32,20.38,,United Kingdom
536544,22489,PACK OF 12 TRADITIONAL CRAYONS,1,12/1/2010 14:32,0.85,,United Kingdom
536544,22494,EMERGENCY FIRST AID TIN ,2,12/1/2010 14:32,2.51,,United Kingdom
536544,22497,SET OF 2 TINS VINTAGE BATHROOM ,2,12/1/2010 14:32,8.47,,United Kingdom
536544,22515,CHILDS GARDEN SPADE PINK,1,12/1/2010 14:32,4.21,,United Kingdom
536544,22517,CHILDS GARDEN RAKE PINK,1,12/1/2010 14:32,4.21,,United Kingdom
536544,22519,CHILDS GARDEN BRUSH PINK,1,12/1/2010 14:32,4.21,,United Kingdom
536544,22530,MAGIC DRAWING SLATE DOLLY GIRL ,5,12/1/2010 14:32,0.85,,United Kingdom
536544,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,8,12/1/2010 14:32,0.85,,United Kingdom
536544,22539,MINI JIGSAW DOLLY GIRL,4,12/1/2010 14:32,0.85,,United Kingdom
536544,22540,MINI JIGSAW CIRCUS PARADE ,1,12/1/2010 14:32,0.85,,United Kingdom
536544,22545,MINI JIGSAW BUNNIES,1,12/1/2010 14:32,0.85,,United Kingdom
536544,22548,HEADS AND TAILS SPORTING FUN,1,12/1/2010 14:32,2.51,,United Kingdom
536544,22549,PICTURE DOMINOES,1,12/1/2010 14:32,3.36,,United Kingdom
536544,22550,HOLIDAY FUN LUDO,2,12/1/2010 14:32,7.62,,United Kingdom
536544,22553,PLASTERS IN TIN SKULLS,1,12/1/2010 14:32,3.36,,United Kingdom
536544,22555,PLASTERS IN TIN STRONGMAN,1,12/1/2010 14:32,3.36,,United Kingdom
536544,22558,CLOTHES PEGS RETROSPOT PACK 24 ,4,12/1/2010 14:32,2.51,,United Kingdom
536544,22560,TRADITIONAL MODELLING CLAY,1,12/1/2010 14:32,2.51,,United Kingdom
536544,22569,FELTCRAFT CUSHION BUTTERFLY,1,12/1/2010 14:32,7.62,,United Kingdom
536544,22571,ROCKING HORSE RED CHRISTMAS ,1,12/1/2010 14:32,1.66,,United Kingdom
536544,22573,STAR WOODEN CHRISTMAS DECORATION,5,12/1/2010 14:32,1.66,,United Kingdom
536544,22574,HEART WOODEN CHRISTMAS DECORATION,1,12/1/2010 14:32,1.66,,United Kingdom
536544,22580,ADVENT CALENDAR GINGHAM SACK,1,12/1/2010 14:32,11.87,,United Kingdom
536544,22582,PACK OF 6 SWEETIE GIFT BOXES,1,12/1/2010 14:32,5.06,,United Kingdom
536544,22583,PACK OF 6 HANDBAG GIFT BOXES,1,12/1/2010 14:32,5.06,,United Kingdom
536544,22588,CARD HOLDER GINGHAM HEART,3,12/1/2010 14:32,5.06,,United Kingdom
536544,22589,CARDHOLDER GINGHAM STAR,1,12/1/2010 14:32,5.06,,United Kingdom
536544,22595,CHRISTMAS GINGHAM HEART,1,12/1/2010 14:32,1.66,,United Kingdom
536544,22600,CHRISTMAS RETROSPOT STAR WOOD,1,12/1/2010 14:32,1.66,,United Kingdom
536544,22601,CHRISTMAS RETROSPOT ANGEL WOOD,2,12/1/2010 14:32,1.66,,United Kingdom
536544,22603,CHRISTMAS RETROSPOT TREE WOOD,4,12/1/2010 14:32,1.66,,United Kingdom
536544,22605,WOODEN CROQUET GARDEN SET,1,12/1/2010 14:32,25.49,,United Kingdom
536544,22614,PACK OF 12 SPACEBOY TISSUES,1,12/1/2010 14:32,0.85,,United Kingdom
536544,22616,PACK OF 12 LONDON TISSUES ,3,12/1/2010 14:32,0.85,,United Kingdom
536544,22620,4 TRADITIONAL SPINNING TOPS,7,12/1/2010 14:32,2.51,,United Kingdom
536544,22625,RED KITCHEN SCALES,2,12/1/2010 14:32,16.98,,United Kingdom
536544,22629,SPACEBOY LUNCH BOX ,1,12/1/2010 14:32,4.21,,United Kingdom
536544,22632,HAND WARMER RED RETROSPOT,1,12/1/2010 14:32,4.21,,United Kingdom
536544,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,12/1/2010 14:32,20.38,,United Kingdom
536544,22639,SET OF 4 NAPKIN CHARMS HEARTS,1,12/1/2010 14:32,5.06,,United Kingdom
536544,22644,CERAMIC CHERRY CAKE MONEY BANK,1,12/1/2010 14:32,3.36,,United Kingdom
536544,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1,12/1/2010 14:32,3.36,,United Kingdom
536544,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,12/1/2010 14:32,3.36,,United Kingdom
536544,22651,GENTLEMAN SHIRT REPAIR KIT ,3,12/1/2010 14:32,1.66,,United Kingdom
536544,22654,DELUXE SEWING KIT ,1,12/1/2010 14:32,11.87,,United Kingdom
536544,22662,LUNCH BAG DOLLY GIRL DESIGN,2,12/1/2010 14:32,4.21,,United Kingdom
536544,22664,TOY TIDY DOLLY GIRL DESIGN,4,12/1/2010 14:32,4.21,,United Kingdom
536544,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,12/1/2010 14:32,5.91,,United Kingdom
536544,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,12/1/2010 14:32,5.91,,United Kingdom
536544,22669,RED BABY BUNTING ,1,12/1/2010 14:32,5.91,,United Kingdom
536544,22675,FRENCH KITCHEN SIGN BLUE METAL,2,12/1/2010 14:32,2.51,,United Kingdom
536544,22694,WICKER STAR ,4,12/1/2010 14:32,4.21,,United Kingdom
536544,22695,WICKER WREATH SMALL,2,12/1/2010 14:32,3.36,,United Kingdom
536544,22697,GREEN REGENCY TEACUP AND SAUCER,6,12/1/2010 14:32,5.91,,United Kingdom
536544,22699,ROSES REGENCY TEACUP AND SAUCER ,2,12/1/2010 14:32,5.91,,United Kingdom
536544,22719,GUMBALL MONOCHROME COAT RACK,1,12/1/2010 14:32,2.51,,United Kingdom
536544,22727,ALARM CLOCK BAKELIKE RED ,2,12/1/2010 14:32,7.62,,United Kingdom
536544,22728,ALARM CLOCK BAKELIKE PINK,1,12/1/2010 14:32,7.62,,United Kingdom
536544,22729,ALARM CLOCK BAKELIKE ORANGE,2,12/1/2010 14:32,7.62,,United Kingdom
536544,22730,ALARM CLOCK BAKELIKE IVORY,1,12/1/2010 14:32,7.62,,United Kingdom
536544,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,3,12/1/2010 14:32,5.06,,United Kingdom
536544,22737,RIBBON REEL CHRISTMAS PRESENT ,1,12/1/2010 14:32,3.36,,United Kingdom
536544,22738,RIBBON REEL SNOWY VILLAGE,3,12/1/2010 14:32,3.36,,United Kingdom
536544,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,12/1/2010 14:32,3.36,,United Kingdom
536544,22740,POLKADOT PEN,13,12/1/2010 14:32,1.66,,United Kingdom
536544,22741,FUNKY DIVA PEN,8,12/1/2010 14:32,1.66,,United Kingdom
536544,22744,MAKE YOUR OWN MONSOON CARD KIT,1,12/1/2010 14:32,5.91,,United Kingdom
536544,22745,POPPY'S PLAYHOUSE BEDROOM ,1,12/1/2010 14:32,4.21,,United Kingdom
536544,22748,POPPY'S PLAYHOUSE KITCHEN,1,12/1/2010 14:32,4.21,,United Kingdom
536544,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,3,12/1/2010 14:32,1.66,,United Kingdom
536544,22757,LARGE RED BABUSHKA NOTEBOOK ,3,12/1/2010 14:32,2.51,,United Kingdom
536544,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,2,12/1/2010 14:32,2.51,,United Kingdom
536544,22759,SET OF 3 NOTEBOOKS IN PARCEL,3,12/1/2010 14:32,3.36,,United Kingdom
536544,22760,"TRAY, BREAKFAST IN BED",1,12/1/2010 14:32,25.49,,United Kingdom
536544,22769,CHALKBOARD KITCHEN ORGANISER,1,12/1/2010 14:32,51.02,,United Kingdom
536544,22791,T-LIGHT GLASS FLUTED ANTIQUE,3,12/1/2010 14:32,2.51,,United Kingdom
536544,22792,FLUTED ANTIQUE CANDLE HOLDER,2,12/1/2010 14:32,1.66,,United Kingdom
536544,22798,ANTIQUE GLASS DRESSING TABLE POT,2,12/1/2010 14:32,5.91,,United Kingdom
536544,22812,PACK 3 BOXES CHRISTMAS PANNETONE,2,12/1/2010 14:32,4.21,,United Kingdom
536544,22813,PACK 3 BOXES BIRD PANNETONE ,1,12/1/2010 14:32,4.21,,United Kingdom
536544,22816,CARD MOTORBIKE SANTA,4,12/1/2010 14:32,0.85,,United Kingdom
536544,22818,CARD CHRISTMAS VILLAGE,6,12/1/2010 14:32,0.85,,United Kingdom
536544,22822,CREAM WALL PLANTER HEART SHAPED,1,12/1/2010 14:32,12.72,,United Kingdom
536544,22835,HOT WATER BOTTLE I AM SO POORLY,4,12/1/2010 14:32,9.32,,United Kingdom
536544,22837,HOT WATER BOTTLE BABUSHKA ,1,12/1/2010 14:32,9.32,,United Kingdom
536544,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,12/1/2010 14:32,16.98,,United Kingdom
536544,22847,BREAD BIN DINER STYLE IVORY,1,12/1/2010 14:32,34,,United Kingdom
536544,22862,LOVE HEART NAPKIN BOX ,1,12/1/2010 14:32,8.47,,United Kingdom
536544,22865,HAND WARMER OWL DESIGN,1,12/1/2010 14:32,4.21,,United Kingdom
536544,22866,HAND WARMER SCOTTY DOG DESIGN,4,12/1/2010 14:32,4.21,,United Kingdom
536544,22867,HAND WARMER BIRD DESIGN,4,12/1/2010 14:32,4.21,,United Kingdom
536544,22876,NUMBER TILE COTTAGE GARDEN 8,1,12/1/2010 14:32,4.21,,United Kingdom
